gene_name1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9
b3392,7.47594807329432,7.2304983901977,7.88380998101636,6.11479879593787,6.81512846492211,7.06425396301208,7.61498181759453,6.93856537321919
c4688,7.16286281360118,7.41160848425233,7.35372433705007,5.90494643738956,7.25881530716603,7.22440177324549,7.76771095427894,5.94169153095838
c2879,5.86186614071803,5.67605700266845,5.7998831348087,2.81412316145055,4.84502827673893,5.21517796451889,6.0540541333299,2.77853064246383
Z1809,6.06103456337913,6.02991800156064,6.23915545678214,4.1342044809344,4.47864066390488,6.01118838577539,6.26179469536112,3.44421918304644
ECs5249,5.88408427418456,6.1885278206324,6.38820851902304,4.18408428940131,4.83655532392498,5.94268685579089,6.33653252099999,3.55901670110245
b1656,12.9260128245301,11.9423855372987,12.6114335214212,13.044840250162,12.7105452977177,12.8576897237543,12.8244997102689,13.2295079325231
Z5416,7.10247759773904,6.79706318423115,7.67812089985357,5.71988691283048,6.93031841809882,6.5121611110194,7.28516162315417,5.49020366706848
Z2413,7.70528402282158,7.96515764351427,7.58726403898717,6.40078797639085,7.09564226437741,7.11413088401353,8.3970940166128,5.85803719359004
c1246,7.46122738776996,7.5200252342114,7.64469029889002,6.48430028661388,6.7743629781543,7.23167405683144,7.94465327892655,5.63820500656859
c2003,11.2698557593577,11.7234791419765,12.7082998234785,10.3334792586403,10.7818896354065,11.1981466916118,11.29718850753,11.5061720666562
c0318,7.40494355604366,7.14762417512697,8.65806338169201,7.65857289020795,7.25401928596732,7.39437089323739,7.92547561599749,6.45421579674408
ECs0226,6.11140937552947,6.13405568237546,5.95454005579236,4.19157982100894,5.52077771010797,6.13787405909758,6.34572810701904,4.02522197246071
b3951,7.58121126072786,7.23404134983387,7.57022049251253,6.52406837709102,7.15997836579477,7.22701834645494,7.48073189721375,6.7452508516921
Z3144,7.88228320162261,7.62155284908387,7.73204274516244,6.94124009985119,7.8413614846086,7.73261982973078,8.31770059829766,6.76863398062168
c1406,7.45272736074937,8.64867375210814,7.3983693543,5.97018919613325,7.10037571184848,6.99844477160571,7.79982599626168,5.74117992031449
Z4258,6.94723702801804,7.86817495006408,7.84626141972847,6.87484696038777,7.91697992493167,7.44524014897464,6.91822653380924,6.85636124633781
b2197,11.1829493642081,10.727995052528,12.3053409816229,11.3210520977835,11.4668331769307,11.4803551190043,11.5260126728725,10.733593092233
Z5027,5.3053726239685,5.61650387148148,5.31401552832391,2.60166028084906,5.4326346521214,4.67620473919637,5.63539940207164,1.8533201436224
b2596,5.44822707362702,5.96680756871751,5.53503979270517,4.4441928425622,6.25299116816617,5.39553454414104,5.98945790064943,3.99278289616984
b3251,12.9915342318979,13.5178465309726,13.2421050695061,13.3587727879362,14.0787830856961,13.767833308928,13.6862805491002,13.8156489019098
Z5888,5.49376094322318,6.27803200243043,5.69868836451363,3.46858120368776,5.21260192812728,4.91663369830277,6.43811043796158,3.43301391981317
c0352,5.87590941394622,5.59532406063877,5.70474374102085,3.27082866531756,4.96394762678762,4.84689102950437,6.16543758950059,2.79638252383997
b0395,10.4528490762647,9.53372818419337,10.0485637210749,9.14630821368585,9.28811859883774,9.68178487081234,9.81433923875638,9.03423959400246
c2001,10.5816418193763,11.1050736145048,10.6009752474342,10.3438266456065,10.7289336290136,10.991829509591,10.9412495323911,10.542723054275
c4409,7.87693113834219,8.69903872664362,8.03980654965906,5.94845549022295,7.49009074564029,7.16044763058844,8.69522625345424,6.61453331292963
c2621,17.1544461002309,17.030613227774,17.3943597370293,16.2387069833567,16.3262085227227,17.1693905217836,16.6717341242405,17.062349081571
c1755,11.1386511621392,11.4293052752716,11.4849103479571,11.2842216668264,11.5442026936265,11.5772433535048,11.3666683667439,11.5261340664661
b4358,8.10459483948346,7.42061954143515,7.42174954111992,5.71497410280308,7.43406350811339,7.13449253386806,7.24997572726686,6.22195602321912
c4560,9.54211120737311,10.2207029883209,9.080880309447,8.08343275890109,8.87814013923339,8.81654848067493,9.94242498484445,7.89517680608738
Z2143,10.8580748524814,11.927288093859,10.3453947359304,9.0485467134653,10.2277909366497,9.71356988836413,11.9187809218394,9.16459229215922
c1031,6.40037052135472,7.78153072022762,6.81899685725374,5.22512148532665,6.52503506605932,6.29144326862836,6.94010758443145,5.71519771575298
ECs2943,5.17317510460391,5.77572382514729,6.37001149147201,3.07647399664773,5.40410916833783,4.96066522705791,5.53216261169931,3.01225000543058
Z3361,5.86458788569052,6.22776439385381,6.72680231771677,4.94874561125403,6.91187872590961,6.66634869342569,5.86869073968803,5.62080059273668
b1646,13.2361944689927,11.8148189184541,12.8079271497253,11.624234930732,11.7177300587291,12.2403016554125,11.8146350402805,11.4269780751877
Z2168,6.30162587333671,6.65338235187416,6.92452696489568,4.77099907665184,6.00781074848369,6.23296193503275,6.74073486447682,4.41097906608136
Z0969,10.7002785039869,11.6066921026392,11.5258905986006,8.54224580498225,10.0977485986834,9.63518629891439,11.6036038300183,8.62599936713852
b2342,12.1055576181468,11.0564008406667,11.4413021392086,9.68006810887828,9.90636816820824,10.7387419508219,11.2855911710369,11.0547386721623
b0515,12.8313752716004,13.3342747630451,15.0156327209197,11.5347581166291,12.6711820964651,12.7124431141764,13.1983883786627,11.725733272087
c1838,7.12417672610954,7.63682928844477,7.40780921420425,6.61319895796431,7.32980843024838,7.20446376567292,7.37354322328975,6.60175360304309
b3033,11.9296148675828,11.8746332236645,12.5201586007633,11.1814093823436,11.8869913806607,11.9991763128078,11.7769185708073,11.9600830590644
b0122,10.6690507130229,10.8673344854309,10.3623611357908,10.2604377315281,10.6802965122139,10.4600002125295,10.5155939283938,10.0968185804447
Z0243,6.62184063296284,6.784815601972,6.79700589070358,5.72664168566843,6.93115328740232,6.39168104364422,6.80366096467192,5.68731955755317
Z2394,9.70149919280153,10.8657801740052,9.3901179425632,6.85649883828214,9.00161350408988,7.75901172076443,10.879156965259,7.17969055720583
c0059,5.8662741266813,5.94980947528829,5.94861497660729,3.97498617844904,5.97638073033516,5.4209276228063,5.72889690854385,4.29814098798442
c2248,6.30265610009394,6.76625028229582,5.79246394585213,5.28689693535964,7.37324277983284,6.70659373902954,6.3515380385322,4.51568817200675
c3793,5.69855043041726,5.61320725416934,5.2703192811563,3.09947844811648,7.0215328167329,5.3437919041057,5.62816117826391,3.75825070715865
c4902,13.6965401015234,14.1767593839511,13.7950725834369,12.5354706118144,14.8231709910242,13.2453168696372,13.5760022686648,12.2256734266636
b2425,12.4372563707518,12.5474666978169,12.1020375043116,12.2835185299973,12.7479384621173,12.5094444925521,13.0143473966819,13.0744962220905
Z5116,5.59823790959752,5.7593238730582,4.72022646958087,3.32274175799645,4.27604445169158,4.19942181549639,5.64715776519255,2.82045779346086
ECs0294,6.02667067423052,5.84381015872586,6.32122888146803,3.75483523885098,5.45501459615689,6.27974227894031,6.1692914855462,3.59467555217913
Z0260,5.67229010312494,5.84544070439602,5.13732148229508,3.48260654489612,4.52825604282029,4.95771629579075,5.66526933537629,3.27228192759315
ECs0350,10.5229569480868,9.97417378528963,11.212763157946,10.5458352511389,10.1768415171749,10.6344228770387,10.6673498218478,9.3047405217405
c2758,13.8895514023493,12.8063729253246,13.6936082285743,13.2015596541774,13.5485153471953,13.0227174503497,13.625545349821,12.0901560497897
c3409,5.43557025842932,5.70817460365136,5.47666840711424,3.85132823087415,5.23752261927772,5.78586061093781,5.75615815778331,2.85317696296824
c4399,5.65639144180439,6.07677089819792,6.43956704487914,3.51089063823717,5.08290402298825,4.82450183223982,5.74944781763088,3.72150465924747
ECs3847,5.96751686797849,6.00441501463209,6.02247008315955,4.31913770840487,5.21239756229501,5.00147815316248,6.16783310735295,3.30272866590494
b1304,11.4980632761531,10.747620491154,11.410537195199,10.7700306753261,11.0131367648163,11.339980986,11.2192828518107,11.1843711301295
Z2075,5.75583974682419,6.11152548133091,5.86264331822554,3.74047996738079,5.03983967417112,5.32262986072001,6.35443402661704,3.58396537759176
ECs4471,7.5337712344671,7.75494763867974,8.05924336029922,6.88487806394565,7.63322123093697,7.68401863767092,8.09583955767034,6.67313948240347
b2940,9.28560082701999,8.87313296088798,10.7474288099991,9.51761690378413,9.71606542118641,9.8740849492655,8.86484962181505,9.10724515700898
c3571,5.48120547476493,5.53683987637594,6.32384105964991,3.54847495429219,4.05149808791158,5.25334067185355,5.37093199254163,2.51035889756201
b1728,6.38718416393653,6.52631183238789,7.35486183272211,5.13060578152208,6.36264255254298,6.09938685246784,6.46413280658059,4.80726458322556
b3473,8.28976735973982,8.82628157205945,8.38661401862995,8.81631952163002,9.39734328374684,8.63792171515171,8.63099811687285,8.41549759869459
c4059,6.86538944649066,6.18357672270035,5.84011999253358,4.76383727381874,6.31778218632425,5.71676307095321,5.96288713490541,4.44438931508448
c2701,5.16838415772469,5.85378081527471,5.48697758805734,2.83539168317885,4.58837621336286,5.08315572920988,5.73777996226268,3.18116486160936
c4305,8.72864317453071,6.82389112044737,7.51678202812645,6.94328352983783,7.49772907970633,7.03380518334373,7.18739385105743,5.46353594917372
b3178,12.9699701082061,12.9742098910475,12.8511204698723,12.746963044835,13.2205442681534,13.0785954490555,13.4791999705091,12.9858877405702
c2866,7.22690164897477,7.97440045413263,6.94673139348096,7.01017131729352,7.72435003681116,7.17598300189408,8.58039638543567,7.02180361655869
c2435,5.79134825789101,5.68319816282853,6.99954426162269,4.17746589968555,5.99455464148514,5.76666552647264,6.34654606031775,4.66883116473815
b0914,10.4888483347421,10.7783773352373,9.89443146683509,10.1529938589169,10.8048814072407,10.3260292616754,11.0372700279306,10.2762546540795
ECs0605,5.6415519451179,5.96588577048415,5.57276786685695,4.3518658983395,5.86445507683935,5.45309745290486,5.85795230361041,3.32145081693112
b0132,9.61813255426108,9.78881833434315,9.98273919356755,9.43177177906489,9.82552138116884,10.0138013139763,9.80164100393611,9.97900850331204
Z0905,9.88879015053562,10.77542149806,9.72022855747115,10.0706749378469,10.7111664744165,10.1725326634626,10.9099639839797,10.2101952143526
b4340,8.3090360773429,8.15346693640214,8.89970391508489,8.781735533277,9.10722567060376,8.7736286509264,8.93012739168556,8.5083923363066
b2207,9.13424307482803,8.79310118707609,9.58760635783182,7.93511324965355,8.27217374490713,8.27813966510813,10.306546274632,7.8721905219661
b2899,12.8341469854656,12.5316392076908,13.194670608729,11.9429033615536,12.4443460402382,12.8582534720817,12.9078545734031,12.5413520408143
Z4954,9.17542497929229,9.16269193261321,8.54540041682529,8.87265478212602,9.18027155941396,9.4278612295317,10.1629046778682,8.73001899703895
c0864,6.82822419247708,7.26292412373092,7.64358501071284,5.34341563185418,6.94150510723596,6.69171442125932,7.09494034618846,5.58654971916198
b4070,6.51765865633056,6.9906920313394,7.34909565215377,5.88587640615072,6.94811315826379,6.25045341340062,6.93095959612675,5.62058526380033
c2349,7.52968047683739,7.14758671814409,8.75491852516198,6.50240341590821,8.11221079959972,8.0613695672902,7.50282481481238,6.95061278991613
ECs3235,5.43828022559262,5.45380344716203,6.02688592730696,3.26706787985418,5.94874907612783,4.5704716268929,5.37430486320106,2.52730440508428
Z6024,8.45901729030159,7.30422066152344,6.62657595761476,4.81761206699406,6.64468082667959,6.57061624100972,7.7102956371377,4.63059725591021
b2718,7.71389325256972,7.98539304585288,8.32838317740175,7.18562359016751,8.20801678334867,7.89056241919004,7.93385863378483,7.3960135619528
L7086,5.30409436087903,6.43575051493687,5.78854735677907,3.00596855761682,5.11780830572683,5.24597143214054,5.71172430230821,4.14199298844973
ECs3871,6.2831723564578,7.90640918842512,6.76041606632864,5.18137237168403,6.57125810892918,5.98731879402425,6.88181425113811,5.41958426941512
b2029,12.7234923022888,13.7674888584542,12.3128216058568,13.4691699399231,13.5811217057447,12.783786983108,13.8300686646946,12.8800503546723
c1716,10.8186663380283,11.1066001773266,10.565598467086,10.6433149264165,10.7908347242899,10.9269894654564,10.9882575635237,10.5144775150656
b3508,14.5980490421611,15.0485343852968,15.2802773948712,12.8796278879629,14.278413515416,13.7627643510158,14.1117011901089,12.8593085671921
Z0871,8.52806951529461,9.26218709423373,10.1970685597692,7.24145757476591,8.88563958126018,8.47612293373451,9.14960280757041,7.59734262120827
b3680,7.20982043904442,7.0222886058479,6.79837983566817,5.29321702220001,6.58566580037687,6.29343200550431,7.46378945157638,5.76676993280391
b0361,12.7426319166519,13.1295021559147,13.8010476659508,11.7763562024666,12.0846650615927,12.2965971142187,12.8055678632699,11.7301024692342
Z1145,5.20619576500282,5.7271781095288,5.32146224087281,3.36064096246051,5.60401477038373,5.83152412049029,5.29163631290926,3.80049241544853
b0094,13.4636739753713,13.3655745073652,13.9897005666291,13.1799847193218,13.9678583168665,13.8990912787178,12.7690556678043,13.8960586237753
Z0331,5.41107400647154,5.88782370406069,6.01944014406773,3.51099776002554,5.54745836345503,5.24885782042664,5.56571288621714,4.44252369973535
ECs0767,5.06642220287062,5.25879376016183,5.00057817847827,3.54365295225953,4.14239490483366,4.10717031301126,5.26174850271205,2.52609323729204
c1106,12.5945770069888,13.2272128430343,13.388676869649,11.219406333529,12.8146017600978,11.9562641958109,12.932528892593,11.8672569566355
c3263,6.71452698811184,7.17671163026922,7.01172462187348,5.71806455363071,6.98375645563859,6.5438827850987,7.22349230169142,6.12551723663214
b1469,7.29544357605496,7.14344183928267,7.99703205464014,6.25159686299384,7.5742397301075,7.00669117691169,7.20053560514536,6.01707440079731
ECs4529,8.36164087211662,8.64809061365177,8.5467686296371,8.07908381496668,8.63168648769579,8.18345221117795,8.60697825376221,8.20153224461191
b0074,14.7140827616611,13.8882214318113,14.9363070327488,13.9928624873675,14.3607058130795,14.3392283591266,13.3130276818755,14.189118286511
Z2970,7.5825882449642,7.7802217556581,7.80160597815339,5.43580824281515,7.86639887077443,8.44384085494647,7.73964326272046,6.42542900101873
ECs1805,10.2924805016858,10.7019142124454,10.2952571003448,8.28619606120646,10.0254899227186,9.89330715983382,10.3568982672445,8.50941205864314
c5274,5.86587069813738,6.11897444025458,5.77193363281573,4.46441107286901,6.52153104363882,5.2977303381302,5.85501058993359,4.47555425384666
b3623,10.7808559381807,11.5995143550251,10.7968883721861,10.7132149478863,11.1577343112631,10.8541061497476,10.9474038201477,11.202995378955
b3790,9.11207126512318,9.49399427128751,8.93295509125108,9.94091432113171,10.4432439685372,9.73428665388845,9.6216512129661,9.81733491613616
c0409,6.35736490499067,6.28525065394252,6.64441007166676,5.51849958920976,6.48360033955722,6.20220334600371,6.01191376985591,4.80802640592481
b2920,6.59550451831857,6.7104218295391,7.11034204952609,5.27248260935061,5.69383162285258,6.54303933407142,6.76095242335735,4.85458153114156
c4200,7.37552539332552,7.760384264941,7.31021649049386,6.63124981704506,7.17196764996342,7.19546303296988,7.65876580615501,6.77076025289197
b3731,14.9960925968854,15.2967020959088,14.3902432719239,14.6695821230597,14.3556017537803,14.5443882430402,15.7508059337825,14.9800777908018
b0050,10.5933168799104,10.3320030595147,10.5258450251401,10.103093596819,10.5909994541771,10.3325193995044,10.646840517785,9.95935415860194
ECs4893,11.7088686979504,11.0243093945593,13.6339153688247,12.6002019714934,12.8887078978032,12.5047696849701,10.4250034971546,12.0521177826102
b0981,9.21074306755998,9.29439189438352,8.95850032707014,8.27375720340482,8.64429566282042,8.3521994828454,9.75976397882142,8.12980400754976
c5158,7.96387196168979,7.60830842074531,9.32302040207007,8.43528954032755,8.24195077530984,8.24280198801092,8.06055343909179,7.58717972683735
c3858,13.2937716950913,11.8938899173289,12.6151766444386,12.0866525840835,11.9111298371483,12.1347355168691,12.9808918024583,11.439763466247
c3391,6.12199216096995,6.37784628514935,6.42323614679749,4.40285606071213,6.12783661644519,5.68214108662133,6.74101107141977,3.79404894543402
ECs0351,6.11470712666356,5.92905865800614,6.23288126241708,3.88528466826934,5.1292706904386,5.28798365651055,6.51545091204339,3.61774372908349
c3107,7.40263997570412,7.57362657425909,7.08807275159211,6.53226457827081,7.22716932167073,7.50598447801384,7.9640272169862,6.58193039117608
b0859,8.87107641664835,9.15969484810964,8.72886169720863,8.31063544065151,8.95543859799851,8.46499142655926,9.16680410859326,8.40887473313773
ECs4956,8.99429945225331,8.41023252366286,10.2768843084447,9.63259676835468,9.54865959208875,9.58910472914757,8.88928327150414,8.82517257933565
c5110,6.19840337813812,5.92515534275909,6.97107156113255,3.17777955001903,5.5779165850952,5.61485326107927,6.34038550684834,3.88439802474505
Z5084,7.09615751592371,6.55400179238047,7.07075797762136,5.56438136324992,7.15670796647509,6.46467358981108,6.89090270445837,5.96663667638077
ECs3214,5.11633409035509,5.32978458700577,5.41194615688978,3.7781402868358,4.54383841123667,5.05442076944241,5.49490532824396,3.1357987340853
b0560,7.75472743864049,7.24403423224516,7.60356580608459,6.70458726760114,7.58837772304159,7.07761710746569,7.62452947971783,6.34108709861375
c1007,7.85656694416851,9.04769244433462,7.96013536179456,8.25366658651368,9.0633021476792,8.05207412681002,9.61135350591579,8.34528569013403
ECs3848,6.77434962492529,6.64321762528396,7.77667599235667,5.8606224649298,6.3561846605143,6.83123274128731,6.93375007453189,5.14833580437418
b4314,13.5696914456457,13.579791121438,12.5612213833665,13.1885032352878,13.4607223515931,13.3552585814436,14.4490403860242,13.3073070748174
c3507,5.45424387749323,5.4375370691014,5.46559323135897,3.26451957958608,5.11679092636505,5.30941758784862,5.04134180427668,3.01341831698109
ECs5051,14.2345973790765,11.7541501608213,13.9781150100281,9.86261850127048,9.08894522979836,11.8849094520314,12.7074110135284,12.3155112620371
ECs1406,5.83869419547749,5.9961635269194,6.10187352104316,4.56306381624968,5.51171501486972,5.40062979751245,6.01355821182274,5.24609339519844
c4772,5.5846484164715,6.09866122864424,5.72942436143062,4.08576501165109,6.28803329178526,6.07529748459682,6.03036645767046,4.25364671131298
b3156,10.242854589489,10.0164171301028,10.4127008984441,9.73047358181331,9.83221844691314,9.96405230612015,10.5605882016949,10.0044160547214
ECs5049,12.6529122790439,9.82794011420683,12.1303187707345,6.5792261960713,6.50165543531211,10.007528419149,11.3721666871658,10.5337067638674
c5482,9.0584685403814,8.87620041742954,7.28777756328261,6.47362996613682,7.38164310777003,7.16298376256301,9.0375575348391,6.87087720276733
b1041,8.73077615275388,7.6619214194809,8.82330268443093,7.3468809695823,8.13478145523389,8.59289797432307,8.0981274654129,7.85458225615886
b3989,7.23420684879202,7.66595777526125,7.28586223277878,6.09063228202241,7.29577303372488,7.03534882053959,7.68451091830266,6.17197402501218
Z3859,10.3721156296969,10.716452655808,10.3756923280426,10.1793773936405,10.3984123785289,10.1883661657526,10.8583798037178,10.0096451652782
ECs1743,15.0642261586583,15.8919188489679,15.2127515162891,15.6757274739633,15.0828425205733,15.3367739889126,15.4449570332377,15.0355006012893
c5424,5.46474193790739,5.63698222597179,6.21248354374329,3.98862652287203,6.74003712524885,5.14070004446415,5.64270320462251,3.56926217531983
c1171,5.73421892384972,5.10751185690637,5.83987872743154,3.30330758400242,5.70747429602718,5.55936827479816,5.41321400592149,3.62838250706618
c2378,6.94144996946747,7.2781479886655,6.41027030376954,5.0863730233914,6.99898642027215,6.49544185698532,7.11501487042735,4.90248094356308
